"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"2017","OREGON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"91"
"2017","OREGON",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"6,396,000"
"2017","OREGON",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"32,800"
"2017","OREGON",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2017","OREGON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"15,652,000"
"2017","OREGON",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"167,400"
"2017","OREGON",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"4,565"
"2017","OREGON",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"200,200"
"2017","OTHER STATES",NA,"ACRES HARVESTED",NA,NA,NA,NA,"0"
"2017","OTHER STATES",NA,"ACRES PLANTED",NA,NA,NA,NA,"0"
"2017","OTHER STATES",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2017","OTHER STATES",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2017","OTHER STATES",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"0"
"2017","OTHER STATES",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"316,105,000"
"2017","OTHER STATES",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,217,100"
"2017","OTHER STATES",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2017","OTHER STATES",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"5,449,000"
"2017","OTHER STATES",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"78,800"
"2017","OTHER STATES",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"2,677"
"2017","OTHER STATES",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2017","WASHINGTON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,200"
"2017","WASHINGTON",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,300"
"2017","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"12,025,000"
"2017","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"114,000"
"2017","WASHINGTON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"95"
"2017","WASHINGTON",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"1,100"
"2017","WASHINGTON",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"112,900"
"2016","CALIFORNIA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"38,200"
"2016","CALIFORNIA",NA,"ACRES PLANTED",NA,NA,NA,NA,"38,500"
"2016","CALIFORNIA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"2,849,626,000"
"2016","CALIFORNIA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"27,122,000"
"2016","CALIFORNIA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"710"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(AZOXYSTROBIN = 128810)","FUNGICIDE","2,300"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BLAD = 30006)","FUNGICIDE","4,400"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","11,000"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","222,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CYFLUFENAMID = 555550)","FUNGICIDE","300"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","13,700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE","20,800"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","9,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUOPYRAM = 80302)","FUNGICIDE","1,000"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUXAPYROXAD = 138009)","FUNGICIDE","2,900"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(MEFENOXAM = 113502)","FUNGICIDE","2,300"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE","2,900"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PENTHIOPYRAD = 90112)","FUNGICIDE","4,500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","32,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PROPICONAZOLE = 122101)","FUNGICIDE","2,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","8,700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PYRIMETHANIL = 288201)","FUNGICIDE","14,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(QUINOLINE = 55459)","FUNGICIDE","3,500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(SULFUR = 77501)","FUNGICIDE","637,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TETRACONAZOLE = 120603)","FUNGICIDE","600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","6,700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","FUNGICIDE","1,035,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","1,900"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TRIFLUMIZOLE = 128879)","FUNGICIDE","5,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUMIOXAZIN = 129034)","HERBICIDE","500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(OXYFLUORFEN = 111601)","HERBICIDE","3,000"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PENDIMETHALIN = 108501)","HERBICIDE","15,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","HERBICIDE","19,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(ABAMECTIN = 122804)","INSECTICIDE","300"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(ACEQUINOCYL = 6329)","INSECTICIDE","2,500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(ACETAMIPRID = 99050)","INSECTICIDE","3,300"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(AZADIRACHTIN = 121701)","INSECTICIDE","1,500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BIFENAZATE = 586)","INSECTICIDE","6,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE","2,700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","1,400"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB",NA,"INSECTICIDE","3,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FENPROPATHRIN = 127901)","INSECTICIDE","4,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLONICAMID = 128016)","INSECTICIDE","4,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUPYRADIFURONE = 122304)","INSECTICIDE","2,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(HEXYTHIAZOX = 128849)","INSECTICIDE","1,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(IMIDACLOPRID = 129099)","INSECTICIDE","2,900"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(MALATHION = 57701)","INSECTICIDE","21,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(METHOXYFENOZIDE = 121027)","INSECTICIDE","2,500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(NALED = 34401)","INSECTICIDE","10,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(NEEM OIL = 25006)","INSECTICIDE","1,700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(NEEM OIL","INSECTICIDE","193,500"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(NOVALURON = 124002)","INSECTICIDE","3,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PYRETHRINS = 69001)","INSECTICIDE","1,400"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(SPINETORAM = 110007)","INSECTICIDE","2,200"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(SPINOSAD = 110003)","INSECTICIDE","700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(SPIROMESIFEN = 24875)","INSECTICIDE","2,900"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(THIAMETHOXAM = 60109)","INSECTICIDE","700"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","INSECTICIDE","279,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CHLOROPICRIN = 81501)","OTHER","5,589,100"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(DICHLOROPROPENE = 29001)","OTHER","817,000"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUTRIAFOL = 128940)","OTHER","1,600"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(REYNOUTRIA SACHALINE = 55809)","OTHER","3,000"
"2016","CALIFORNIA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","OTHER","6,966,400"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.227"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BLAD = 30006)","FUNGICIDE","0.533"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE","0.352"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE","1.659"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUFENAMID = 555550)","FUNGICIDE","0.022"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE","0.327"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","FUNGICIDE","0.715"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE","0.218"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUOPYRAM = 80302)","FUNGICIDE","0.124"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUXAPYROXAD = 138009)","FUNGICIDE","0.177"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MEFENOXAM = 113502)","FUNGICIDE","0.471"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.115"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PENTHIOPYRAD = 90112)","FUNGICIDE","0.297"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","0.044"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","2.392"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PROPICONAZOLE = 122101)","FUNGICIDE","0.112"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.178"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRIMETHANIL = 288201)","FUNGICIDE","0.658"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(QUINOLINE = 55459)","FUNGICIDE","0.096"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFUR = 77501)","FUNGICIDE","3.712"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(TETRACONAZOLE = 120603)","FUNGICIDE","0.037"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","0.826"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","0.108"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(TRIFLUMIZOLE = 128879)","FUNGICIDE","0.234"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","HERBICIDE","0.091"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","HERBICIDE","0.467"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PENDIMETHALIN = 108501)","HERBICIDE","1.382"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ABAMECTIN = 122804)","INSECTICIDE","0.019"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ACEQUINOCYL = 6329)","INSECTICIDE","0.294"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","INSECTICIDE","0.124"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(AZADIRACHTIN = 121701)","INSECTICIDE","0.037"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE","0.499"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE","0.107"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.061"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION",NA,"INSECTICIDE","0.179"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","INSECTICIDE","0.293"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE","0.086"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUPYRADIFURONE = 122304)","INSECTICIDE","0.182"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE","0.188"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE","0.477"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE","1.957"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","INSECTICIDE","0.173"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE","0.9"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL = 25006)","INSECTICIDE","0.987"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL","INSECTICIDE","5.86"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE","0.078"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE","0.044"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE","0.07"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINOSAD = 110003)","INSECTICIDE","0.09"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE","0.25"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","0.062"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER","251.559"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER","104.337"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER","0.114"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER","0.199"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.28"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BLAD = 30006)","FUNGICIDE","0.689"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.583"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","6.559"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE","0.03"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.54"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","1.442"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.36"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE","0.155"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","0.208"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","0.506"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.186"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE","0.399"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","0.055"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","2.46"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","FUNGICIDE","0.184"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.35"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","1.106"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(QUINOLINE = 55459)","FUNGICIDE","0.168"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE","20.064"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE","0.05"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","1.582"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","0.161"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE","0.412"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","0.116"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","HERBICIDE","0.535"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PENDIMETHALIN = 108501)","HERBICIDE","2.268"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","0.026"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ACEQUINOCYL = 6329)","INSECTICIDE","0.334"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","0.188"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(AZADIRACHTIN = 121701)","INSECTICIDE","0.067"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","0.639"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","0.163"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.098"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR",NA,"INSECTICIDE","0.253"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FENPROPATHRIN = 127901)","INSECTICIDE","0.435"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLONICAMID = 128016)","INSECTICIDE","0.151"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUPYRADIFURONE = 122304)","INSECTICIDE","0.249"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE","0.22"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE","0.562"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE","2.808"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","INSECTICIDE","0.207"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE","1.24"
